symbol,side,entry_time,exit_time,entry_price,exit_price,qty,pnl,pnl_rel,bars_held,entry_reason,exit_reason,post_circuit_breaker,entry_geo_class,entry_geo_valid_box,entry_geo_h_pct,entry_atr_pct,entry_slope_pct_per_bar,entry_dist_L_pct,entry_dist_U_pct
PLZL,-1,2022-01-14 11:50:00+00:00,2022-01-14 13:00:00+00:00,1230.0,1211.55,569.1056910569106,10500.000000000025,0.010500000000000025,7,v3_short,tp,False,A,True,0.012358225944144107,0.003207307277699838,,0.5624999999999953,0.43750000000000466
PLZL,-1,2022-01-17 21:10:00+00:00,2022-01-18 06:50:00+00:00,1164.2,1164.0,607.5846074557636,121.51692149118036,0.00012025425184678907,58,v3_short,timeout,False,A,True,0.021388077649888412,0.003930175402921867,-0.0004483765676000671,0.91164658634538,0.08835341365461997
PLZL,-1,2022-01-21 10:20:00+00:00,2022-01-21 10:20:00+00:00,1193.2,1205.132,592.8889220960809,-7074.350618450448,-0.00700000000000001,0,v3_short,sl,False,A,True,0.021924124921400202,0.006789032947071111,-0.00016306853909033592,0.7514340344168269,0.24856596558317312
PLZL,-1,2022-01-27 10:20:00+00:00,2022-01-27 10:20:00+00:00,1201.3,1190.9,584.7690139117027,6081.597744681629,0.006060101556646887,0,v3_short,opposite_signal,False,A,True,0.019909200716398092,0.005129028995079224,-0.0001632721062934725,0.7238493723849326,0.2761506276150674
PLZL,-1,2022-01-27 20:00:00+00:00,2022-01-28 06:50:00+00:00,1187.75,1195.0,595.0243189504573,-4313.926312390816,-0.004272784676910125,65,v3_short,timeout,False,A,True,0.015619737285281203,0.0035915342897010686,-0.00015367126978780736,0.9029649595687353,0.09703504043126464
PLZL,-1,2022-02-02 19:20:00+00:00,2022-02-03 06:50:00+00:00,1223.4,1220.75,575.2169253022167,1524.3248520509267,0.001516266143534464,69,v3_short,timeout,False,A,True,0.015208503679476622,0.0033924608273399335,-0.00019991823385118784,0.9354838709677514,0.0645161290322486
PLZL,1,2022-02-03 19:50:00+00:00,2022-02-04 07:00:00+00:00,1211.0,1220.0,581.9879552528223,5237.8915972754,0.005202312138728324,67,v3_long,timeout,False,A,True,0.015683037556747832,0.003775889224860384,-4.1271151465125874e-06,0.18947368421052152,0.8105263157894784
PLZL,-1,2022-02-08 19:20:00+00:00,2022-02-09 07:00:00+00:00,1209.0,1208.7,585.9834060622502,175.79502181864842,0.0001736972704714377,70,v3_short,timeout,False,A,True,0.023420366615632852,0.0032773650694191726,-0.00011958455745438221,0.9823321554770318,0.017667844522968226
PLZL,-1,2022-02-09 12:00:00+00:00,2022-02-09 16:20:00+00:00,1207.65,1219.7265000000002,586.7403589156904,-7085.769944445408,-0.007000000000000072,26,v3_short,sl,False,A,True,0.01308488612836435,0.0037998619737750258,,0.7721518987341823,0.22784810126581767
PLZL,-1,2022-02-10 10:20:00+00:00,2022-02-10 11:30:00+00:00,1235.65,1226.6,569.4306279961329,5153.3471833651065,0.005126856310443999,7,v3_short,opposite_signal,False,A,True,0.019634832597870532,0.003167405985105677,0.00015100603214444834,0.7505154639175277,0.24948453608247234
PLZL,-1,2022-02-10 20:20:00+00:00,2022-02-10 21:30:00+00:00,1254.5,1244.6,563.7499390289178,5581.124396386337,0.005524113192507026,7,v3_short,opposite_signal,False,A,True,0.015025307879319206,0.0039017161206677145,0.00024869475110597645,0.7214854111405822,0.27851458885941777
PLZL,-1,2022-02-11 10:50:00+00:00,2022-02-11 11:30:00+00:00,1224.75,1219.7,580.6336685766464,2932.200026312038,0.0028863033272096086,4,v3_short,opposite_signal,False,A,True,0.014084507042253521,0.0040688575899843395,-0.0002424984690753237,0.7275362318840554,0.27246376811594464
PLZL,-1,2022-02-15 21:50:00+00:00,2022-02-16 06:50:00+00:00,1258.65,1265.0,566.6258496068534,-3598.0741450034675,-0.0035315615937710526,54,v3_short,timeout,False,A,True,0.009885267378617685,0.003285366709310264,-0.00028107507245226526,0.8875502008032242,0.11244979919677578
PLZL,-1,2022-02-17 21:40:00+00:00,2022-02-18 06:50:00+00:00,1331.9,1333.0,533.5723205241862,-586.9295525765564,-0.0005781214805915881,55,v3_short,timeout,False,A,True,0.015465465465465397,0.004220291720291717,0.0002631381381381395,0.9563106796116569,0.043689320388343084
PLZL,-1,2022-02-18 11:40:00+00:00,2022-02-18 11:50:00+00:00,1328.95,1321.6,534.4475887124122,3928.1897770363025,0.003871477482222879,1,v3_short,opposite_signal,False,A,True,0.011386696730552322,0.004359263434798937,,0.7128712871287163,0.2871287128712837
PLZL,-1,2022-09-16 22:00:00+00:00,2022-09-19 09:50:00+00:00,803.8,804.3,887.0413733059039,-443.52068665295195,-0.00043543169942771834,359,v3_short,timeout,False,A,True,0.013122706635984908,0.003326686729172685,-0.00019901735182536226,0.8293838862559189,0.1706161137440812
PLZL,1,2022-09-22 23:20:00+00:00,2022-09-23 09:50:00+00:00,691.55,694.95,1030.573915671504,3503.951313283207,0.0034415443568795658,63,v3_long,timeout,False,A,True,0.0072306579898770785,0.0031047560021839385,-0.00022342733188720237,0.3099999999999909,0.690000000000009
PLZL,-1,2022-10-05 22:10:00+00:00,2022-10-06 09:50:00+00:00,582.4,579.9,1227.9295283343522,3069.8238208358807,0.0030048076923076925,70,v3_short,timeout,False,A,True,0.011847527472527434,0.0065702792105853496,6.181318681318525e-05,0.7681159420289815,0.23188405797101855
PLZL,-1,2022-10-18 13:20:00+00:00,2022-10-18 14:00:00+00:00,537.3,542.673,1334.9991326568247,-7172.950339765182,-0.007000000000000062,4,v3_short,sl,False,A,True,0.03237510466089864,0.0066628567884498705,,0.6954022988505704,0.3045977011494296
PLZL,-1,2022-10-20 23:00:00+00:00,2022-10-21 09:50:00+00:00,594.45,595.0,1198.206693142697,-659.0136812284289,-0.0006476574985279977,65,v3_short,timeout,False,A,True,0.00966467770400874,0.0037904059850682017,0.0002008572148920085,0.7304347826087035,0.26956521739129646
PLZL,1,2022-10-24 23:00:00+00:00,2022-10-25 09:50:00+00:00,620.7,619.0,1146.7901710356311,-1949.543290760625,-0.0019171902690511221,65,v3_long,timeout,False,A,True,0.00684655658477648,0.004601083284703324,-0.00043656866693515757,0.27058823529413906,0.729411764705861
PLZL,-1,2022-10-27 13:20:00+00:00,2022-10-27 13:50:00+00:00,614.3,620.443,1156.5163256687026,-7104.479788582874,-0.007000000000000034,3,v3_short,sl,False,A,True,0.020828248311772768,0.004447698858243157,,0.726562499999999,0.273437500000001
PLZL,-1,2022-11-22 13:20:00+00:00,2022-11-22 14:00:00+00:00,650.7,657.2070000000001,1084.1783356481878,-7054.748430062826,-0.007000000000000066,4,v3_short,sl,False,A,True,0.02497694435905318,0.004973431118527964,,0.8430769230769258,0.1569230769230741
PLZL,-1,2022-12-14 13:20:00+00:00,2022-12-14 15:20:00+00:00,773.35,781.0835000000001,905.8466659406893,-7005.365191052365,-0.007000000000000045,12,v3_short,sl,False,A,True,0.022690542375072665,0.003774061179194022,,0.7977207977207997,0.2022792022792002
PLZL,1,2022-12-19 21:50:00+00:00,2022-12-20 09:50:00+00:00,749.05,749.0,928.6866877664982,-46.43433438828268,-4.672585274677014e-05,72,v3_long,timeout,False,A,True,0.011481209532073992,0.0030705560376476917,0.00021493892263533992,0.13372093023255513,0.8662790697674448
PLZL,1,2023-02-07 21:40:00+00:00,2023-02-07 23:20:00+00:00,908.85,912.1,765.3631066044162,2487.4300964643526,0.0025031633382846456,10,v3_long,opposite_signal,False,A,True,0.007594100814439772,0.003372535454859912,-0.0003543913713405219,0.12318840579710515,0.8768115942028949
